session_id;user_id;item_id;timeframe;eventdate
54;;3141;1519257600;2018-02-22
54;;7964;1519257600;2018-02-22
54;;11879;1519257600;2018-02-22
54;;28878;1519257600;2018-02-22
54;;40358;1519257600;2018-02-22
54;;46233;1519257600;2018-02-22
54;;7399;1519257600;2018-02-22
54;;3207;1520121600;2018-03-4
54;;11070;1520121600;2018-03-4
55;;10;1519084800;2018-02-20
55;;1163;1519084800;2018-02-20
55;;1527;1519084800;2018-02-20
55;;3846;1519084800;2018-02-20
55;;9173;1519084800;2018-02-20
55;;11973;1519084800;2018-02-20
55;;3611;1517875200;2018-02-6
55;;7634;1517875200;2018-02-6
55;;36738;1517875200;2018-02-6
55;;98617;1517875200;2018-02-6
56;;10;1517875200;2018-02-6
56;;19;1517875200;2018-02-6
56;;4712;1520812800;2018-03-12
56;;17778;1520812800;2018-03-12
56;;100271;1520812800;2018-03-12
57;;10;1516233600;2018-01-18
57;;56677;1523145600;2018-04-8
57;;16121;1523145600;2018-04-8
58;;10;1516147200;2018-01-17
58;;89852;1521590400;2018-03-21
59;;11;1518652800;2018-02-15
59;;438;1518652800;2018-02-15
60;;413;1516579200;2018-01-22
60;;414;1516579200;2018-01-22
60;;7487;1516579200;2018-01-22
60;;12656;1516579200;2018-01-22
60;;22857;1516579200;2018-01-22
60;;85727;1516579200;2018-01-22
60;;11;1518480000;2018-02-13
60;;2581;1521158400;2018-03-16
60;;11106;1521158400;2018-03-16
60;;3030;1521244800;2018-03-17
60;;7794;1521763200;2018-03-23
60;;563;1520294400;2018-03-6
60;;13014;1520294400;2018-03-6
60;;7792;1522540800;2018-04-1
60;;39527;1523404800;2018-04-11
60;;810;1524182400;2018-04-20
60;;810;1524182400;2018-04-20
60;;11489;1524182400;2018-04-20
60;;1003;1524182400;2018-04-20
60;;95517;1526601600;2018-05-18
61;;11;1517184000;2018-01-29
61;;56020;1517184000;2018-01-29
62;;11;1516838400;2018-01-25
62;;41816;1516838400;2018-01-25
63;;12;1514851200;2018-01-2
63;;34709;1514851200;2018-01-2
63;;57575;1520208000;2018-03-5
63;;74504;1533686400;2018-08-8
64;;13;1521417600;2018-03-19
64;;34659;1521417600;2018-03-19
65;;13;1520467200;2018-03-8
65;;6704;1520467200;2018-03-8
66;;9023;1516147200;2018-01-17
66;;18059;1516147200;2018-01-17
66;;13;1516924800;2018-01-26
66;;578;1516924800;2018-01-26
66;;245;1520726400;2018-03-11
67;;13;1516320000;2018-01-19
67;;2227;1516320000;2018-01-19
67;;9258;1516320000;2018-01-19
67;;59759;1516320000;2018-01-19
67;;6189;1523059200;2018-04-7
67;;18872;1523059200;2018-04-7
67;;44289;1523059200;2018-04-7
67;;52405;1523059200;2018-04-7
67;;11662;1523059200;2018-04-7
68;;14;1516233600;2018-01-18
68;;38993;1516233600;2018-01-18
69;;14;1515888000;2018-01-14
69;;4258;1515888000;2018-01-14
69;;4262;1515888000;2018-01-14
69;;5056;1515888000;2018-01-14
69;;5057;1515888000;2018-01-14
69;;10510;1515888000;2018-01-14
69;;13585;1515888000;2018-01-14
69;;4818;1523059200;2018-04-7
70;;14;1515542400;2018-01-10
70;;810;1515542400;2018-01-10
70;;810;1515542400;2018-01-10
71;;15;1522281600;2018-03-29
71;;15522;1522368000;2018-03-30
71;;15510;1523404800;2018-04-11
72;;15;1522108800;2018-03-27
72;;14814;1522108800;2018-03-27
73;;7250;1519257600;2018-02-22
73;;15;1521158400;2018-03-16
74;;15;1520553600;2018-03-9
74;;13770;1534204800;2018-08-14
74;;16343;1534204800;2018-08-14
75;;15;1520208000;2018-03-5
75;;97;1520208000;2018-03-5
75;;4647;1520208000;2018-03-5
75;;7533;1520208000;2018-03-5
76;;83735;1515456000;2018-01-9
76;;15;1519948800;2018-03-2
76;;4108;1522368000;2018-03-30
77;;15;1518566400;2018-02-14
77;;10023;1518566400;2018-02-14
77;;13495;1518566400;2018-02-14
77;;17665;1518566400;2018-02-14
77;;42812;1518566400;2018-02-14
77;;61766;1518566400;2018-02-14
77;;12123;1518566400;2018-02-14
77;;94014;1518566400;2018-02-14
77;;94272;1518566400;2018-02-14
78;;15;1517356800;2018-01-31
78;;30;1515110400;2018-01-5
79;;58987;1514851200;2018-01-2
79;;15;1516924800;2018-01-26
80;;6538;1514764800;2018-01-1
80;;15;1516838400;2018-01-25
80;;16616;1518393600;2018-02-12
80;;12500;1517529600;2018-02-2
81;;15;1516147200;2018-01-17
81;;8829;1516147200;2018-01-17
82;;15;1515974400;2018-01-15
82;;3132;1515974400;2018-01-15
83;;15;1515542400;2018-01-10
83;;1534;1515542400;2018-01-10
83;;9842;1515542400;2018-01-10
83;;14981;1515542400;2018-01-10
83;;26789;1515542400;2018-01-10
84;;16;1520985600;2018-03-14
84;;4156;1520985600;2018-03-14
85;;16;1520640000;2018-03-10
85;;507;1520640000;2018-03-10
86;;16;1520208000;2018-03-5
86;;2922;1520208000;2018-03-5
87;;16;1519689600;2018-02-27
87;;51619;1526083200;2018-05-12
88;;16;1518912000;2018-02-18
88;;29071;1518912000;2018-02-18
88;;6989;1519603200;2018-02-26
88;;7283;1519603200;2018-02-26
89;;16;1518393600;2018-02-12
89;;12572;1518393600;2018-02-12
90;;16;1518307200;2018-02-11
90;;620;1518307200;2018-02-11
90;;11975;1518307200;2018-02-11
91;;16;1517529600;2018-02-2
91;;1921;1517529600;2018-02-2
92;;16;1517443200;2018-02-1
92;;7857;1522800000;2018-04-4
93;;16;1517356800;2018-01-31
93;;15174;1537401600;2018-09-20
94;;16;1516752000;2018-01-24
94;;3858;1519776000;2018-02-28
95;;16;1516060800;2018-01-16
95;;2037;1516060800;2018-01-16
95;;4382;1529193600;2018-06-17
95;;52413;1529193600;2018-06-17
96;;16;1515283200;2018-01-7
96;;7857;1515283200;2018-01-7
97;;16;1515110400;2018-01-5
97;;2655;1523750400;2018-04-15
97;;35113;1524700800;2018-04-26
97;;90405;1534636800;2018-08-19
98;;17;1519257600;2018-02-22
98;;12622;1519257600;2018-02-22
99;;17;1516579200;2018-01-22
99;;46360;1517529600;2018-02-2
99;;18138;1536796800;2018-09-13
100;;17;1516320000;2018-01-19
100;;8964;1516320000;2018-01-19
100;;15806;1519689600;2018-02-27
101;;18;1515456000;2018-01-9
101;;1375;1515456000;2018-01-9
101;;1697;1515456000;2018-01-9
101;;11606;1532736000;2018-07-28
102;;19;1524787200;2018-04-27
102;;2778;1524787200;2018-04-27
102;;3325;1524787200;2018-04-27
102;;3573;1524787200;2018-04-27
102;;3753;1524787200;2018-04-27
102;;6303;1524787200;2018-04-27
102;;5378;1524787200;2018-04-27
102;;11537;1534118400;2018-08-13
103;;11016;1516838400;2018-01-25
103;;5908;1515369600;2018-01-8
103;;13588;1521072000;2018-03-15
103;;19;1524614400;2018-04-25
103;;4708;1524614400;2018-04-25
103;;18015;1524614400;2018-04-25
103;;6636;1527638400;2018-05-30
104;;19;1524614400;2018-04-25
104;;11955;1530403200;2018-07-1
105;;19;1524441600;2018-04-23
105;;4886;1524441600;2018-04-23
105;;11194;1524441600;2018-04-23
105;;16501;1524441600;2018-04-23
105;;39710;1524441600;2018-04-23
105;;90135;1524441600;2018-04-23
106;;19;1524182400;2018-04-20
106;;2751;1524355200;2018-04-22
106;;10660;1524355200;2018-04-22
106;;12592;1524355200;2018-04-22
107;;810;1518220800;2018-02-10
107;;810;1518220800;2018-02-10
107;;11156;1518220800;2018-02-10
107;;14281;1518220800;2018-02-10
107;;14485;1518220800;2018-02-10
107;;1316;1518220800;2018-02-10
107;;57350;1518220800;2018-02-10
107;;457;1520899200;2018-03-13
107;;4947;1520899200;2018-03-13
107;;28320;1521676800;2018-03-22
107;;66389;1522022400;2018-03-26
107;;83667;1522022400;2018-03-26
107;;1203;1522108800;2018-03-27
107;;28810;1522108800;2018-03-27
107;;19;1523836800;2018-04-16
107;;36725;1522627200;2018-04-2
107;;13913;1522627200;2018-04-2
107;;11008;1524268800;2018-04-21
107;;1294;1524355200;2018-04-22
107;;428;1522713600;2018-04-3
107;;11;1522713600;2018-04-3
108;;19;1523318400;2018-04-10
108;;578;1523318400;2018-04-10
108;;16006;1523318400;2018-04-10
109;;19;1523232000;2018-04-9
109;;9;1523232000;2018-04-9
110;;19;1523059200;2018-04-7
110;;19911;1523059200;2018-04-7
111;;19;1522886400;2018-04-5
111;;1523;1522886400;2018-04-5
111;;14;1522886400;2018-04-5
112;;17656;1523318400;2018-04-10
112;;19;1522800000;2018-04-4
113;;19;1522195200;2018-03-28
113;;21212;1522195200;2018-03-28
113;;12677;1531872000;2018-07-18
113;;59542;1531872000;2018-07-18
114;;19;1522108800;2018-03-27
114;;4466;1522108800;2018-03-27
114;;5049;1522108800;2018-03-27
114;;9080;1522108800;2018-03-27
114;;11026;1522108800;2018-03-27
115;;19;1521676800;2018-03-22
115;;1523;1521676800;2018-03-22
115;;30606;1522627200;2018-04-2
115;;36116;1522627200;2018-04-2
115;;61886;1522627200;2018-04-2
116;;8261;1519257600;2018-02-22
116;;43225;1519257600;2018-02-22
116;;19;1521504000;2018-03-20
116;;6301;1521504000;2018-03-20
116;;11511;1521504000;2018-03-20
116;;371;1522022400;2018-03-26
116;;1036;1525824000;2018-05-9
116;;13246;1525824000;2018-05-9
116;;92594;1525824000;2018-05-9
116;;96512;1525824000;2018-05-9
116;;15794;1533945600;2018-08-11
116;;14308;1533945600;2018-08-11
117;;19;1521504000;2018-03-20
117;;3573;1521504000;2018-03-20
118;;19;1519689600;2018-02-27
118;;10729;1519689600;2018-02-27
119;;45144;1516838400;2018-01-25
119;;19;1518652800;2018-02-15
119;;20679;1520294400;2018-03-6
120;;19;1518220800;2018-02-10
120;;3199;1518220800;2018-02-10
121;;8033;1516233600;2018-01-18
121;;19;1517875200;2018-02-6
121;;4109;1528156800;2018-06-5
122;;19;1517788800;2018-02-5
122;;12546;1517788800;2018-02-5
123;;15329;1516320000;2018-01-19
123;;2246;1516492800;2018-01-21
123;;48161;1517529600;2018-02-2
123;;19;1517616000;2018-02-3
124;;19;1517356800;2018-01-31
124;;27;1517356800;2018-01-31
124;;4278;1517356800;2018-01-31
124;;5544;1517356800;2018-01-31
124;;29183;1517356800;2018-01-31
125;;19;1517270400;2018-01-30
125;;878;1526169600;2018-05-13
125;;15336;1530748800;2018-07-5
126;;19;1515196800;2018-01-6
126;;27;1519862400;2018-03-1
126;;5544;1519862400;2018-03-1
127;;19;1514764800;2018-01-1
127;;4247;1514764800;2018-01-1
127;;6291;1514764800;2018-01-1
127;;10013;1514764800;2018-01-1
127;;10323;1514764800;2018-01-1
127;;12853;1514764800;2018-01-1
127;;19891;1514764800;2018-01-1
127;;21391;1514764800;2018-01-1
127;;36843;1514764800;2018-01-1
128;;11992;1519776000;2018-02-28
128;;12269;1519776000;2018-02-28
128;;20;1524096000;2018-04-19
129;;20;1524009600;2018-04-18
129;;12144;1524009600;2018-04-18
129;;3492;1524009600;2018-04-18
129;;55600;1524009600;2018-04-18
130;;20;1522800000;2018-04-4
130;;14980;1522800000;2018-04-4
130;;15121;1522800000;2018-04-4
130;;17093;1522800000;2018-04-4
130;;10334;1522800000;2018-04-4
130;;76452;1522800000;2018-04-4
131;;20;1522713600;2018-04-3
131;;878;1522713600;2018-04-3
131;;878;1522713600;2018-04-3
132;;20;1522454400;2018-03-31
132;;72005;1522454400;2018-03-31
133;;20;1522454400;2018-03-31
133;;810;1522454400;2018-03-31
133;;810;1522454400;2018-03-31
133;;4311;1522454400;2018-03-31
134;;20;1521244800;2018-03-17
134;;5192;1521244800;2018-03-17
135;;20;1519948800;2018-03-2
135;;20;1519948800;2018-03-2
135;;96007;1519948800;2018-03-2
136;;20;1519689600;2018-02-27
136;;8127;1534377600;2018-08-16
137;;20;1519603200;2018-02-26
137;;4476;1519603200;2018-02-26
137;;24513;1519603200;2018-02-26
137;;37916;1519603200;2018-02-26
137;;71891;1519603200;2018-02-26
137;;81273;1519603200;2018-02-26
138;;20;1519430400;2018-02-24
138;;983;1519430400;2018-02-24
138;;986;1519430400;2018-02-24
138;;13699;1519430400;2018-02-24
138;;49930;1519430400;2018-02-24
138;;73720;1519430400;2018-02-24
139;;20;1519430400;2018-02-24
139;;15394;1520553600;2018-03-9
139;;68;1523836800;2018-04-16
140;;20;1519344000;2018-02-23
140;;1572;1519344000;2018-02-23
140;;16318;1519344000;2018-02-23
140;;1184;1522540800;2018-04-1
140;;1299;1524096000;2018-04-19
140;;70867;1524096000;2018-04-19
141;;2988;1518998400;2018-02-19
141;;16157;1518998400;2018-02-19
141;;20;1519344000;2018-02-23
141;;4009;1519344000;2018-02-23
142;;20;1519084800;2018-02-20
142;;2864;1519084800;2018-02-20
142;;9573;1519084800;2018-02-20
142;;17592;1519084800;2018-02-20
142;;22142;1519084800;2018-02-20
142;;47329;1519084800;2018-02-20
143;;20;1517961600;2018-02-7
143;;20;1517961600;2018-02-7
143;;2179;1517961600;2018-02-7
144;;3127;1515628800;2018-01-11
144;;3613;1515628800;2018-01-11
144;;22936;1515628800;2018-01-11
144;;20;1517356800;2018-01-31
145;;20;1516665600;2018-01-23
145;;609;1516665600;2018-01-23
145;;26359;1516665600;2018-01-23
145;;51623;1516665600;2018-01-23
146;;20;1516060800;2018-01-16
146;;22254;1516060800;2018-01-16
146;;22290;1516060800;2018-01-16
147;;20;1515888000;2018-01-14
147;;933;1515888000;2018-01-14
147;;933;1515888000;2018-01-14
147;;13315;1515888000;2018-01-14
147;;15684;1515888000;2018-01-14
147;;11724;1516320000;2018-01-19
147;;7550;1519084800;2018-02-20
147;;13674;1523836800;2018-04-16
147;;14305;1523836800;2018-04-16
147;;13674;1527811200;2018-06-1
147;;6809;1530835200;2018-07-6
148;;20;1515715200;2018-01-12
148;;2574;1515715200;2018-01-12
148;;6708;1515715200;2018-01-12
148;;9932;1515715200;2018-01-12
148;;58060;1523836800;2018-04-16
149;;20;1515628800;2018-01-11
149;;11395;1515628800;2018-01-11
150;;20;1515628800;2018-01-11
150;;26598;1515628800;2018-01-11
151;;20;1514764800;2018-01-1
151;;805;1514764800;2018-01-1
151;;805;1514764800;2018-01-1
151;;6574;1514764800;2018-01-1
151;;8440;1521590400;2018-03-21
152;;71862;1522540800;2018-04-1
152;;1271;1524441600;2018-04-23
152;;1532;1524441600;2018-04-23
152;;21;1524528000;2018-04-24
153;;21;1524182400;2018-04-20
153;;13510;1524182400;2018-04-20
153;;239;1524182400;2018-04-20
154;;21;1524182400;2018-04-20
154;;359;1524182400;2018-04-20
154;;1952;1524182400;2018-04-20
154;;4459;1524182400;2018-04-20
154;;9111;1524182400;2018-04-20
154;;9240;1524182400;2018-04-20
154;;12298;1524182400;2018-04-20
154;;15081;1524182400;2018-04-20
154;;17367;1524182400;2018-04-20
154;;17625;1524182400;2018-04-20
154;;1116;1524182400;2018-04-20
154;;64832;1524182400;2018-04-20
154;;64834;1524182400;2018-04-20
154;;3025;1522713600;2018-04-3
154;;5217;1522713600;2018-04-3
154;;4732;1525910400;2018-05-10
154;;15718;1525910400;2018-05-10
154;;42217;1525910400;2018-05-10
154;;12531;1534982400;2018-08-23
154;;14681;1534982400;2018-08-23
155;;21;1524096000;2018-04-19
155;;17324;1530921600;2018-07-7
156;;21;1523836800;2018-04-16
156;;761;1522886400;2018-04-5
156;;2280;1522886400;2018-04-5
156;;8429;1522886400;2018-04-5
156;;9502;1522886400;2018-04-5
156;;52544;1522886400;2018-04-5
156;;8498;1522886400;2018-04-5
156;;2193;1529193600;2018-06-17
156;;95814;1529193600;2018-06-17
156;;76954;1534896000;2018-08-22
157;;21;1523664000;2018-04-14
157;;10977;1533772800;2018-08-9
158;;21;1523491200;2018-04-12
158;;1069;1523491200;2018-04-12
159;;21;1522368000;2018-03-30
159;;11661;1520553600;2018-03-9
160;;21;1522195200;2018-03-28
160;;10604;1522195200;2018-03-28
161;;21;1521936000;2018-03-25
161;;14158;1527811200;2018-06-1
162;;21;1521936000;2018-03-25
162;;8723;1533081600;2018-08-1
163;;21;1521590400;2018-03-21
163;;2391;1521590400;2018-03-21
164;;21;1521331200;2018-03-18
164;;1004;1521331200;2018-03-18
165;;21;1520985600;2018-03-14
165;;19093;1525737600;2018-05-8
165;;11512;1532304000;2018-07-23
166;;21;1520640000;2018-03-10
166;;2753;1520640000;2018-03-10
167;;21;1520467200;2018-03-8
167;;17465;1520467200;2018-03-8
168;;21;1520208000;2018-03-5
168;;26790;1520208000;2018-03-5
169;;39004;1520985600;2018-03-14
169;;21;1520121600;2018-03-4
170;;14142;1517961600;2018-02-7
170;;1116;1519862400;2018-03-1
170;;13529;1519862400;2018-03-1
170;;18992;1519862400;2018-03-1
170;;19117;1519862400;2018-03-1
170;;76616;1519862400;2018-03-1
170;;45856;1521763200;2018-03-23
170;;92076;1521763200;2018-03-23
170;;21;1520035200;2018-03-3
170;;4633;1520035200;2018-03-3
170;;6011;1520035200;2018-03-3
170;;6968;1522627200;2018-04-2
170;;35831;1522627200;2018-04-2
171;;21;1519948800;2018-03-2
171;;18430;1519948800;2018-03-2
172;;21;1519862400;2018-03-1
172;;7174;1519862400;2018-03-1
172;;7908;1519862400;2018-03-1
172;;11512;1519862400;2018-03-1
172;;17742;1519862400;2018-03-1
173;;21;1519776000;2018-02-28
173;;1251;1519776000;2018-02-28
173;;2510;1519776000;2018-02-28
173;;6357;1519776000;2018-02-28
174;;21;1519516800;2018-02-25
174;;641;1519516800;2018-02-25
175;;21;1519516800;2018-02-25
175;;1251;1519516800;2018-02-25
175;;9784;1533600000;2018-08-7
175;;62727;1533772800;2018-08-9
176;;21;1519257600;2018-02-22
176;;22778;1519257600;2018-02-22
177;;9463;1515715200;2018-01-12
177;;21;1518912000;2018-02-18
178;;21;1518134400;2018-02-9
178;;1252;1518134400;2018-02-9
178;;4911;1518134400;2018-02-9
178;;5325;1518134400;2018-02-9
178;;6989;1518134400;2018-02-9
178;;73381;1518134400;2018-02-9
179;;21;1517616000;2018-02-3
179;;3967;1517616000;2018-02-3
179;;7492;1517616000;2018-02-3
180;;21;1516492800;2018-01-21
180;;4452;1516492800;2018-01-21
180;;5954;1516492800;2018-01-21
180;;17152;1516492800;2018-01-21
180;;57283;1516492800;2018-01-21
180;;29568;1518134400;2018-02-9
181;;21;1515456000;2018-01-9
181;;36345;1515456000;2018-01-9
182;;21;1515456000;2018-01-9
182;;5952;1515456000;2018-01-9
182;;54391;1515456000;2018-01-9
182;;6333;1524614400;2018-04-25
183;;21;1514851200;2018-01-2
183;;2780;1514851200;2018-01-2
