session_id;user_id;item_id;timeframe;eventdate
14;;22021;1518220800;2018-02-10
14;;2890;1518566400;2018-02-14
14;;26937;1518825600;2018-02-17
14;;1091;1518912000;2018-02-18
14;;2169;1518912000;2018-02-18
14;;8787;1518912000;2018-02-18
14;;28873;1518912000;2018-02-18
14;;24901;1519084800;2018-02-20
14;;24801;1519171200;2018-02-21
14;;3520;1519257600;2018-02-22
14;;2597;1520726400;2018-03-11
14;;2828;1520899200;2018-03-13
14;;2564;1520985600;2018-03-14
14;;24863;1522022400;2018-03-26
14;;1555;1520035200;2018-03-3
14;;6726;1520208000;2018-03-5
14;;5;1523404800;2018-04-11
14;;2275;1523404800;2018-04-11
14;;3457;1523404800;2018-04-11
14;;1747;1523577600;2018-04-13
14;;27119;1523750400;2018-04-15
14;;28006;1523836800;2018-04-16
14;;8553;1524009600;2018-04-18
14;;13885;1524009600;2018-04-18
14;;24903;1524441600;2018-04-23
14;;1689;1524614400;2018-04-25
14;;30594;1524614400;2018-04-25
14;;12631;1524700800;2018-04-26
14;;3947;1524787200;2018-04-27
14;;2460;1524960000;2018-04-29
14;;20627;1522713600;2018-04-3
14;;3440;1522713600;2018-04-3
14;;16155;1522972800;2018-04-6
14;;3021;1523145600;2018-04-8
14;;1234;1523232000;2018-04-9
14;;1788;1525132800;2018-05-1
14;;31028;1526083200;2018-05-12
14;;1013;1526169600;2018-05-13
14;;26673;1525219200;2018-05-2
14;;3081;1526774400;2018-05-20
14;;12751;1526774400;2018-05-20
14;;2120;1526947200;2018-05-22
14;;30326;1525305600;2018-05-3
14;;1959;1525392000;2018-05-4
14;;20510;1525478400;2018-05-5
14;;11218;1525651200;2018-05-7
14;;2923;1532044800;2018-07-20
14;;3381;1532304000;2018-07-23
14;;3701;1532649600;2018-07-27
14;;3582;1532908800;2018-07-30
14;;29504;1534550400;2018-08-18
14;;3438;1534550400;2018-08-18
14;;30433;1534636800;2018-08-19
14;;4060;1536278400;2018-09-7
15;;5;1522627200;2018-04-2
15;;3886;1522627200;2018-04-2
15;;920;1522627200;2018-04-2
15;;3443;1522627200;2018-04-2
16;;5;1522540800;2018-04-1
16;;2043;1522540800;2018-04-1
17;;5;1522195200;2018-03-28
17;;3182;1530835200;2018-07-6
18;;5;1522022400;2018-03-26
18;;134;1522022400;2018-03-26
18;;190;1522022400;2018-03-26
18;;3750;1522022400;2018-03-26
18;;3948;1522022400;2018-03-26
19;;5;1522022400;2018-03-26
19;;178;1522022400;2018-03-26
20;;5;1521244800;2018-03-17
20;;212;1521244800;2018-03-17
20;;1191;1521244800;2018-03-17
20;;1586;1521244800;2018-03-17
20;;8704;1521244800;2018-03-17
21;;5;1521072000;2018-03-15
21;;6826;1521244800;2018-03-17
21;;7377;1521244800;2018-03-17
21;;4784;1521676800;2018-03-22
22;;1429;1518825600;2018-02-17
22;;1429;1518825600;2018-02-17
22;;5;1520985600;2018-03-14
22;;18961;1525046400;2018-04-30
22;;26503;1532131200;2018-07-21
23;;5;1520380800;2018-03-7
23;;1321;1520380800;2018-03-7
23;;1835;1520380800;2018-03-7
23;;2174;1520380800;2018-03-7
24;;5;1520380800;2018-03-7
24;;5528;1520380800;2018-03-7
24;;763;1520380800;2018-03-7
24;;8054;1520380800;2018-03-7
24;;3186;1532476800;2018-07-25
24;;27907;1532476800;2018-07-25
24;;30333;1532476800;2018-07-25
24;;3347;1533254400;2018-08-3
25;;3851;1515628800;2018-01-11
25;;964;1515888000;2018-01-14
25;;2001;1516320000;2018-01-19
25;;5;1519516800;2018-02-25
25;;536;1522454400;2018-03-31
25;;652;1522454400;2018-03-31
25;;2255;1523059200;2018-04-7
25;;18821;1526515200;2018-05-17
25;;19154;1525564800;2018-05-6
25;;2810;1531958400;2018-07-19
26;;5;1519516800;2018-02-25
26;;850;1522540800;2018-04-1
26;;852;1522540800;2018-04-1
27;;5;1518912000;2018-02-18
27;;78;1518912000;2018-02-18
27;;156;1518912000;2018-02-18
27;;475;1518912000;2018-02-18
27;;496;1518912000;2018-02-18
27;;1322;1518912000;2018-02-18
27;;1387;1518912000;2018-02-18
27;;1387;1518912000;2018-02-18
27;;2472;1518912000;2018-02-18
27;;3782;1518912000;2018-02-18
27;;490;1518912000;2018-02-18
27;;518;1518912000;2018-02-18
27;;6438;1518912000;2018-02-18
27;;16459;1518912000;2018-02-18
27;;21613;1518912000;2018-02-18
27;;25283;1518912000;2018-02-18
27;;4201;1524355200;2018-04-22
27;;4210;1524355200;2018-04-22
27;;8081;1524355200;2018-04-22
27;;27867;1524355200;2018-04-22
28;;5;1518912000;2018-02-18
28;;455;1518912000;2018-02-18
28;;1923;1518912000;2018-02-18
28;;3776;1518912000;2018-02-18
28;;5330;1518912000;2018-02-18
28;;30274;1518912000;2018-02-18
29;;5;1518652800;2018-02-15
29;;4054;1518652800;2018-02-15
30;;1486;1516060800;2018-01-16
30;;1486;1516060800;2018-01-16
30;;5;1518566400;2018-02-14
30;;1091;1523664000;2018-04-14
31;;5;1518134400;2018-02-9
31;;60;1518134400;2018-02-9
31;;161;1518134400;2018-02-9
31;;551;1518134400;2018-02-9
31;;741;1518134400;2018-02-9
31;;996;1518134400;2018-02-9
31;;3045;1518134400;2018-02-9
31;;4058;1518134400;2018-02-9
31;;1337;1518134400;2018-02-9
31;;1356;1518134400;2018-02-9
31;;21619;1518134400;2018-02-9
31;;24425;1518134400;2018-02-9
31;;28078;1518134400;2018-02-9
31;;28825;1518134400;2018-02-9
32;;5;1518048000;2018-02-8
32;;3738;1522540800;2018-04-1
33;;5;1517011200;2018-01-27
33;;178;1517011200;2018-01-27
33;;8972;1521590400;2018-03-21
33;;11410;1521590400;2018-03-21
33;;2301;1521590400;2018-03-21
33;;2178;1526860800;2018-05-21
33;;3628;1526860800;2018-05-21
33;;2739;1528070400;2018-06-4
34;;6;1519862400;2018-03-1
34;;1730;1519862400;2018-03-1
34;;2375;1519862400;2018-03-1
34;;4334;1519862400;2018-03-1
34;;4584;1519862400;2018-03-1
34;;4642;1519862400;2018-03-1
34;;324;1519862400;2018-03-1
34;;5502;1519862400;2018-03-1
34;;5664;1519862400;2018-03-1
34;;6620;1519862400;2018-03-1
34;;6714;1519862400;2018-03-1
34;;6996;1519862400;2018-03-1
34;;7237;1519862400;2018-03-1
34;;8119;1519862400;2018-03-1
34;;8431;1519862400;2018-03-1
34;;8805;1519862400;2018-03-1
34;;8829;1519862400;2018-03-1
34;;9276;1519862400;2018-03-1
34;;11017;1519862400;2018-03-1
34;;14966;1519862400;2018-03-1
34;;1379;1519862400;2018-03-1
34;;14975;1519862400;2018-03-1
34;;16115;1519862400;2018-03-1
34;;16666;1519862400;2018-03-1
34;;17692;1519862400;2018-03-1
34;;19637;1519862400;2018-03-1
34;;20784;1519862400;2018-03-1
34;;20785;1519862400;2018-03-1
34;;21751;1519862400;2018-03-1
34;;21784;1519862400;2018-03-1
34;;22338;1519862400;2018-03-1
34;;22454;1519862400;2018-03-1
34;;22456;1519862400;2018-03-1
34;;22571;1519862400;2018-03-1
34;;22664;1519862400;2018-03-1
34;;22711;1519862400;2018-03-1
34;;22830;1519862400;2018-03-1
34;;22854;1519862400;2018-03-1
34;;23034;1519862400;2018-03-1
34;;23162;1519862400;2018-03-1
34;;23163;1519862400;2018-03-1
34;;23384;1519862400;2018-03-1
34;;23387;1519862400;2018-03-1
34;;23417;1519862400;2018-03-1
34;;23443;1519862400;2018-03-1
34;;23451;1519862400;2018-03-1
34;;23474;1519862400;2018-03-1
34;;23521;1519862400;2018-03-1
34;;23536;1519862400;2018-03-1
34;;23543;1519862400;2018-03-1
34;;23550;1519862400;2018-03-1
34;;23597;1519862400;2018-03-1
34;;23674;1519862400;2018-03-1
34;;23710;1519862400;2018-03-1
34;;23785;1519862400;2018-03-1
34;;23804;1519862400;2018-03-1
34;;23810;1519862400;2018-03-1
34;;23811;1519862400;2018-03-1
34;;23900;1519862400;2018-03-1
34;;23946;1519862400;2018-03-1
34;;23993;1519862400;2018-03-1
34;;24068;1519862400;2018-03-1
34;;24177;1519862400;2018-03-1
34;;24424;1519862400;2018-03-1
34;;24498;1519862400;2018-03-1
34;;24505;1519862400;2018-03-1
34;;24555;1519862400;2018-03-1
34;;24556;1519862400;2018-03-1
34;;24563;1519862400;2018-03-1
34;;24701;1519862400;2018-03-1
34;;25166;1519862400;2018-03-1
34;;26136;1519862400;2018-03-1
34;;29742;1519862400;2018-03-1
34;;30198;1519862400;2018-03-1
34;;3632;1519862400;2018-03-1
34;;2194;1521676800;2018-03-22
34;;1342;1521676800;2018-03-22
34;;20783;1521676800;2018-03-22
34;;21953;1521676800;2018-03-22
34;;23107;1521676800;2018-03-22
34;;13041;1526860800;2018-05-21
34;;15536;1526860800;2018-05-21
34;;17925;1526860800;2018-05-21
34;;20786;1526860800;2018-05-21
34;;20808;1526860800;2018-05-21
34;;20992;1526860800;2018-05-21
34;;2128;1526860800;2018-05-21
34;;21513;1526860800;2018-05-21
34;;2143;1526860800;2018-05-21
34;;21606;1526860800;2018-05-21
34;;21663;1526860800;2018-05-21
34;;2234;1526860800;2018-05-21
34;;22023;1526860800;2018-05-21
34;;22209;1526860800;2018-05-21
34;;22220;1526860800;2018-05-21
34;;22252;1526860800;2018-05-21
34;;22305;1526860800;2018-05-21
34;;2300;1526860800;2018-05-21
34;;2938;1526860800;2018-05-21
34;;30314;1526860800;2018-05-21
35;;6;1519084800;2018-02-20
35;;390;1519084800;2018-02-20
35;;744;1519084800;2018-02-20
36;;6;1518825600;2018-02-17
36;;2303;1522800000;2018-04-4
36;;20306;1522800000;2018-04-4
36;;2494;1522800000;2018-04-4
37;;6;1517184000;2018-01-29
37;;770;1517184000;2018-01-29
37;;438;1517184000;2018-01-29
37;;26499;1517184000;2018-01-29
37;;1232;1524700800;2018-04-26
38;;7;1522886400;2018-04-5
38;;302;1522886400;2018-04-5
38;;1519;1522886400;2018-04-5
38;;3920;1522886400;2018-04-5
38;;4499;1522886400;2018-04-5
38;;4817;1522886400;2018-04-5
38;;591;1522886400;2018-04-5
38;;11152;1522886400;2018-04-5
38;;13385;1522886400;2018-04-5
38;;22194;1522886400;2018-04-5
38;;25886;1522886400;2018-04-5
38;;2942;1525910400;2018-05-10
38;;3549;1525910400;2018-05-10
38;;6392;1525910400;2018-05-10
38;;16195;1525910400;2018-05-10
39;;7;1522627200;2018-04-2
39;;1519;1522627200;2018-04-2
39;;15;1522627200;2018-04-2
40;;7;1521590400;2018-03-21
40;;1519;1521590400;2018-03-21
41;;7;1521417600;2018-03-19
41;;1519;1521417600;2018-03-19
42;;7;1520899200;2018-03-13
42;;1519;1520899200;2018-03-13
42;;1754;1520899200;2018-03-13
42;;2476;1520899200;2018-03-13
43;;7;1520726400;2018-03-11
43;;1519;1520726400;2018-03-11
44;;7;1519948800;2018-03-2
44;;1519;1519948800;2018-03-2
45;;7;1519948800;2018-03-2
45;;100;1519948800;2018-03-2
45;;155;1519948800;2018-03-2
45;;286;1519948800;2018-03-2
45;;887;1519948800;2018-03-2
45;;1519;1519948800;2018-03-2
45;;143;1519948800;2018-03-2
45;;484;1519948800;2018-03-2
46;;7;1518566400;2018-02-14
46;;155;1518566400;2018-02-14
46;;164;1518566400;2018-02-14
46;;324;1518566400;2018-02-14
46;;523;1518566400;2018-02-14
46;;692;1518566400;2018-02-14
46;;1277;1518566400;2018-02-14
46;;1519;1518566400;2018-02-14
46;;2107;1518566400;2018-02-14
46;;2186;1518566400;2018-02-14
46;;2270;1518566400;2018-02-14
46;;21;1518566400;2018-02-14
46;;4288;1518566400;2018-02-14
46;;4553;1518566400;2018-02-14
46;;4643;1518566400;2018-02-14
46;;4949;1518566400;2018-02-14
46;;5121;1518566400;2018-02-14
46;;5128;1518566400;2018-02-14
46;;5857;1518566400;2018-02-14
46;;5954;1518566400;2018-02-14
46;;6132;1518566400;2018-02-14
46;;690;1518566400;2018-02-14
46;;7491;1518566400;2018-02-14
46;;8088;1518566400;2018-02-14
46;;9114;1518566400;2018-02-14
46;;10089;1518566400;2018-02-14
46;;13736;1518566400;2018-02-14
46;;19065;1518566400;2018-02-14
46;;19993;1518566400;2018-02-14
46;;29020;1518566400;2018-02-14
46;;29316;1518566400;2018-02-14
46;;183;1518652800;2018-02-15
46;;960;1518652800;2018-02-15
46;;5018;1518652800;2018-02-15
46;;6773;1521763200;2018-03-23
46;;11537;1521763200;2018-03-23
47;;7;1518480000;2018-02-13
47;;1519;1518480000;2018-02-13
47;;19745;1518480000;2018-02-13
48;;8586;1514937600;2018-01-3
48;;21760;1515024000;2018-01-4
48;;7326;1515196800;2018-01-6
48;;7;1517443200;2018-02-1
48;;1519;1517443200;2018-02-1
48;;9542;1518912000;2018-02-18
48;;626;1518998400;2018-02-19
48;;3384;1519084800;2018-02-20
48;;21994;1521763200;2018-03-23
48;;2536;1522540800;2018-04-1
48;;6850;1523836800;2018-04-16
48;;8081;1526256000;2018-05-14
48;;3310;1526601600;2018-05-18
48;;1796;1527552000;2018-05-29
48;;28303;1525564800;2018-05-6
49;;7;1517184000;2018-01-29
49;;1519;1517184000;2018-01-29
49;;3787;1520985600;2018-03-14
50;;1470;1516406400;2018-01-20
50;;1470;1516406400;2018-01-20
50;;7;1516492800;2018-01-21
50;;800;1516492800;2018-01-21
50;;1519;1516492800;2018-01-21
50;;1822;1516492800;2018-01-21
50;;1959;1516492800;2018-01-21
50;;2098;1516492800;2018-01-21
50;;2582;1516492800;2018-01-21
50;;2676;1516492800;2018-01-21
50;;2761;1516492800;2018-01-21
50;;3211;1516492800;2018-01-21
50;;6816;1516492800;2018-01-21
50;;9813;1516492800;2018-01-21
50;;10953;1516492800;2018-01-21
50;;24564;1530748800;2018-07-5
50;;3279;1530748800;2018-07-5
50;;3888;1530748800;2018-07-5
51;;7;1516060800;2018-01-16
51;;1519;1516060800;2018-01-16
52;;7;1515974400;2018-01-15
52;;1519;1515974400;2018-01-15
53;;7;1515456000;2018-01-9
53;;1519;1515456000;2018-01-9
54;;7;1514937600;2018-01-3
54;;1519;1514937600;2018-01-3
55;;8;1517616000;2018-02-3
55;;2303;1517616000;2018-02-3
55;;2492;1517616000;2018-02-3
55;;3595;1517616000;2018-02-3
55;;3920;1517616000;2018-02-3
55;;5540;1517616000;2018-02-3
55;;5552;1517616000;2018-02-3
55;;5586;1517616000;2018-02-3
55;;5910;1517616000;2018-02-3
55;;517;1517616000;2018-02-3
55;;6484;1517616000;2018-02-3
55;;8667;1517616000;2018-02-3
55;;12925;1517616000;2018-02-3
55;;23383;1517616000;2018-02-3
55;;27223;1517616000;2018-02-3
55;;30493;1517616000;2018-02-3
55;;1675;1527811200;2018-06-1
55;;18026;1527811200;2018-06-1
55;;2192;1527811200;2018-06-1
55;;32060;1527811200;2018-06-1
55;;32705;1527811200;2018-06-1
56;;9;1517270400;2018-01-30
56;;1475;1517270400;2018-01-30
56;;1475;1517270400;2018-01-30
56;;2617;1517270400;2018-01-30
56;;19055;1517270400;2018-01-30
56;;22789;1517270400;2018-01-30
56;;27158;1517270400;2018-01-30
56;;27392;1517270400;2018-01-30
56;;28240;1517270400;2018-01-30
56;;29609;1517270400;2018-01-30
56;;3332;1524096000;2018-04-19
56;;150;1524096000;2018-04-19
56;;1193;1524096000;2018-04-19
57;;9;1517270400;2018-01-30
57;;2620;1517270400;2018-01-30
58;;9;1517011200;2018-01-27
58;;1317;1519344000;2018-02-23
58;;15358;1524441600;2018-04-23
58;;24033;1524441600;2018-04-23
58;;3836;1524528000;2018-04-24
58;;2392;1524787200;2018-04-27
58;;26396;1525737600;2018-05-8
58;;3186;1531785600;2018-07-17
59;;9;1516060800;2018-01-16
59;;62;1516060800;2018-01-16
59;;155;1516060800;2018-01-16
59;;230;1516060800;2018-01-16
59;;473;1516060800;2018-01-16
59;;4609;1516060800;2018-01-16
59;;5369;1516060800;2018-01-16
59;;5947;1516060800;2018-01-16
59;;7700;1516060800;2018-01-16
59;;8140;1516060800;2018-01-16
59;;16022;1516060800;2018-01-16
59;;19816;1516060800;2018-01-16
59;;24766;1516060800;2018-01-16
59;;25621;1516060800;2018-01-16
59;;28580;1516060800;2018-01-16
59;;30016;1516060800;2018-01-16
59;;31092;1516060800;2018-01-16
60;;10;1519344000;2018-02-23
60;;78;1519344000;2018-02-23
60;;629;1519344000;2018-02-23
60;;1108;1519344000;2018-02-23
60;;1121;1519344000;2018-02-23
60;;1130;1519344000;2018-02-23
60;;1387;1519344000;2018-02-23
60;;1387;1519344000;2018-02-23
60;;1562;1519344000;2018-02-23
60;;3040;1519344000;2018-02-23
60;;3702;1519344000;2018-02-23
60;;3867;1519344000;2018-02-23
60;;4065;1519344000;2018-02-23
60;;4654;1519344000;2018-02-23
60;;22091;1519344000;2018-02-23
61;;4611;1515974400;2018-01-15
61;;825;1516579200;2018-01-22
61;;9278;1517184000;2018-01-29
61;;591;1515283200;2018-01-7
61;;10;1517875200;2018-02-6
61;;5369;1522281600;2018-03-29
61;;7773;1522281600;2018-03-29
61;;8140;1522281600;2018-03-29
61;;7967;1524355200;2018-04-22
61;;10363;1525564800;2018-05-6
62;;10;1517356800;2018-01-31
62;;3796;1524096000;2018-04-19
63;;23475;1515801600;2018-01-13
63;;27452;1514937600;2018-01-3
63;;3661;1515369600;2018-01-8
63;;10;1515456000;2018-01-9
63;;30623;1524873600;2018-04-28
64;;11;1516924800;2018-01-26
64;;1872;1516924800;2018-01-26
64;;14243;1516924800;2018-01-26
65;;11239;1520985600;2018-03-14
65;;20360;1520985600;2018-03-14
65;;12;1521331200;2018-03-18
65;;80;1521331200;2018-03-18
65;;397;1521331200;2018-03-18
65;;657;1521331200;2018-03-18
65;;4552;1521331200;2018-03-18
65;;4648;1521331200;2018-03-18
65;;4939;1521331200;2018-03-18
65;;5162;1521331200;2018-03-18
65;;5365;1521331200;2018-03-18
65;;398;1521331200;2018-03-18
65;;5973;1521331200;2018-03-18
65;;6199;1521331200;2018-03-18
65;;6551;1521331200;2018-03-18
65;;7115;1521331200;2018-03-18
65;;7856;1521331200;2018-03-18
65;;8117;1521331200;2018-03-18
65;;9035;1521331200;2018-03-18
65;;10472;1521331200;2018-03-18
65;;17484;1521331200;2018-03-18
65;;24833;1521331200;2018-03-18
65;;26800;1521331200;2018-03-18
66;;12;1519603200;2018-02-26
66;;22906;1519603200;2018-02-26
67;;12;1519516800;2018-02-25
67;;3432;1519516800;2018-02-25
68;;12;1518220800;2018-02-10
68;;25714;1518220800;2018-02-10
68;;25815;1518220800;2018-02-10
68;;31543;1518220800;2018-02-10
68;;25188;1520726400;2018-03-11
68;;11429;1522540800;2018-04-1
69;;12;1516838400;2018-01-25
69;;339;1516838400;2018-01-25
70;;767;1515542400;2018-01-10
70;;12;1514851200;2018-01-2
70;;5549;1516492800;2018-01-21
70;;29050;1516924800;2018-01-26
70;;662;1515283200;2018-01-7
70;;5116;1517616000;2018-02-3
70;;337;1521158400;2018-03-16
70;;172;1521417600;2018-03-19
70;;29866;1521417600;2018-03-19
70;;7078;1522108800;2018-03-27
70;;7844;1522108800;2018-03-27
70;;19938;1527897600;2018-06-2
70;;3018;1529884800;2018-06-25
71;;798;1515888000;2018-01-14
71;;6978;1516492800;2018-01-21
71;;2189;1517097600;2018-01-28
71;;8565;1518825600;2018-02-17
71;;13;1517616000;2018-02-3
71;;1207;1517616000;2018-02-3
71;;1465;1517616000;2018-02-3
71;;1465;1517616000;2018-02-3
71;;2038;1517702400;2018-02-4
71;;3688;1521763200;2018-03-23
71;;2828;1521849600;2018-03-24
71;;2897;1529020800;2018-06-15
72;;13;1517270400;2018-01-30
72;;1149;1517270400;2018-01-30
72;;1207;1517270400;2018-01-30
72;;1951;1517270400;2018-01-30
72;;4071;1517270400;2018-01-30
72;;2741;1518825600;2018-02-17
72;;20928;1521936000;2018-03-25
72;;20015;1523318400;2018-04-10
72;;3705;1532563200;2018-07-26
72;;31614;1532563200;2018-07-26
73;;13;1515283200;2018-01-7
73;;1207;1515283200;2018-01-7
74;;29033;1515542400;2018-01-10
74;;13;1515110400;2018-01-5
74;;797;1515110400;2018-01-5
74;;805;1515110400;2018-01-5
74;;848;1515110400;2018-01-5
74;;1052;1515110400;2018-01-5
74;;1207;1515110400;2018-01-5
74;;1391;1515110400;2018-01-5
74;;1391;1515110400;2018-01-5
74;;1499;1515110400;2018-01-5
74;;1549;1515110400;2018-01-5
74;;1553;1515110400;2018-01-5
74;;2217;1515110400;2018-01-5
74;;11471;1518307200;2018-02-11
74;;2958;1518652800;2018-02-15
74;;13782;1518652800;2018-02-15
74;;3961;1518739200;2018-02-16
74;;1381;1519257600;2018-02-22
74;;28878;1519430400;2018-02-24
74;;28044;1518134400;2018-02-9
74;;29196;1518134400;2018-02-9
74;;7827;1520812800;2018-03-12
74;;17745;1520812800;2018-03-12
74;;694;1521763200;2018-03-23
74;;22148;1521763200;2018-03-23
74;;1472;1521849600;2018-03-24
74;;1472;1521849600;2018-03-24
74;;23453;1520294400;2018-03-6
74;;15028;1523404800;2018-04-11
74;;15458;1523404800;2018-04-11
74;;3434;1524268800;2018-04-21
74;;7537;1524441600;2018-04-23
74;;9249;1524441600;2018-04-23
74;;22519;1524441600;2018-04-23
74;;22816;1524441600;2018-04-23
74;;27689;1524528000;2018-04-24
74;;13472;1524960000;2018-04-29
74;;1788;1522713600;2018-04-3
74;;941;1526169600;2018-05-13
74;;16164;1526169600;2018-05-13
74;;25416;1525478400;2018-05-5
75;;14;1516924800;2018-01-26
75;;77;1516924800;2018-01-26
75;;100;1516924800;2018-01-26
75;;316;1516924800;2018-01-26
75;;591;1516924800;2018-01-26
75;;623;1516924800;2018-01-26
75;;23552;1516924800;2018-01-26
75;;28064;1516924800;2018-01-26
76;;14;1516838400;2018-01-25
76;;307;1516838400;2018-01-25
76;;6691;1516838400;2018-01-25
77;;105;1516492800;2018-01-21
77;;1065;1516492800;2018-01-21
77;;5100;1516492800;2018-01-21
77;;5131;1516492800;2018-01-21
77;;5349;1516492800;2018-01-21
77;;5956;1516492800;2018-01-21
77;;14692;1516492800;2018-01-21
77;;22529;1516492800;2018-01-21
77;;3074;1516492800;2018-01-21
77;;14;1516838400;2018-01-25
77;;275;1516838400;2018-01-25
77;;470;1516838400;2018-01-25
77;;536;1516838400;2018-01-25
77;;551;1516838400;2018-01-25
77;;652;1516838400;2018-01-25
77;;674;1516838400;2018-01-25
77;;741;1516838400;2018-01-25
77;;974;1516838400;2018-01-25
77;;1109;1516838400;2018-01-25
77;;1294;1516838400;2018-01-25
77;;1966;1516838400;2018-01-25
77;;2234;1516838400;2018-01-25
77;;2451;1516838400;2018-01-25
77;;3709;1516838400;2018-01-25
77;;4013;1516838400;2018-01-25
77;;4243;1516838400;2018-01-25
77;;4851;1516838400;2018-01-25
77;;5113;1516838400;2018-01-25
77;;5318;1516838400;2018-01-25
77;;6750;1516838400;2018-01-25
77;;660;1516838400;2018-01-25
77;;9197;1516838400;2018-01-25
77;;17461;1516838400;2018-01-25
77;;18155;1516838400;2018-01-25
77;;19487;1516838400;2018-01-25
77;;24609;1516838400;2018-01-25
77;;25664;1516838400;2018-01-25
77;;2769;1516838400;2018-01-25
77;;26871;1516838400;2018-01-25
77;;32783;1516838400;2018-01-25
78;;14;1516492800;2018-01-21
78;;452;1516492800;2018-01-21
78;;737;1516492800;2018-01-21
78;;2240;1516492800;2018-01-21
78;;19630;1524009600;2018-04-18
79;;14;1515196800;2018-01-6
79;;161;1515196800;2018-01-6
79;;575;1515196800;2018-01-6
79;;828;1515196800;2018-01-6
79;;7076;1515196800;2018-01-6
79;;16797;1515196800;2018-01-6
80;;15;1515974400;2018-01-15
80;;2209;1515974400;2018-01-15
81;;16;1517788800;2018-02-5
81;;2641;1517788800;2018-02-5
81;;3726;1517788800;2018-02-5
81;;4051;1517788800;2018-02-5
81;;290;1517875200;2018-02-6
81;;723;1517875200;2018-02-6
81;;1348;1517875200;2018-02-6
81;;8612;1517875200;2018-02-6
82;;16;1516320000;2018-01-19
82;;307;1516320000;2018-01-19
82;;2254;1516320000;2018-01-19
82;;2797;1516320000;2018-01-19
82;;3242;1516320000;2018-01-19
83;;17;1519516800;2018-02-25
83;;2962;1519516800;2018-02-25
84;;17;1519257600;2018-02-22
84;;789;1519257600;2018-02-22
85;;17;1517184000;2018-01-29
85;;2777;1517184000;2018-01-29
85;;3581;1517184000;2018-01-29
85;;21622;1517184000;2018-01-29
85;;25242;1517184000;2018-01-29
85;;25723;1517184000;2018-01-29
85;;29048;1517184000;2018-01-29
86;;643;1517443200;2018-02-1
86;;18;1518652800;2018-02-15
86;;11640;1524441600;2018-04-23
87;;19;1523232000;2018-04-9
87;;290;1523232000;2018-04-9
87;;931;1523232000;2018-04-9
87;;1182;1523232000;2018-04-9
87;;1229;1523232000;2018-04-9
87;;1573;1523232000;2018-04-9
87;;1684;1523232000;2018-04-9
87;;1754;1523232000;2018-04-9
87;;1908;1523232000;2018-04-9
87;;2308;1523232000;2018-04-9
87;;2961;1523232000;2018-04-9
87;;4050;1523232000;2018-04-9
87;;90;1523232000;2018-04-9
87;;155;1523232000;2018-04-9
87;;4669;1523232000;2018-04-9
87;;267;1523232000;2018-04-9
87;;4996;1523232000;2018-04-9
87;;314;1523232000;2018-04-9
87;;5799;1523232000;2018-04-9
87;;5825;1523232000;2018-04-9
87;;6077;1523232000;2018-04-9
87;;8048;1523232000;2018-04-9
87;;1106;1523232000;2018-04-9
87;;1142;1523232000;2018-04-9
87;;1166;1523232000;2018-04-9
87;;17742;1523232000;2018-04-9
87;;18014;1523232000;2018-04-9
